ID;LATITUDE;LONGITUDE;Mun/UF;MUNICIPIO;UF;Valor
2308;-13,24;-53,08;GAUCHA DO NORTE - MT;GAUCHA DO NORTE;MT;21999,288788257
2309;-15,71;-52,75;GENERAL CARNEIRO - MT;GENERAL CARNEIRO;MT;30729,7555554623
2310;-15,76;-58,35;GLORIA D'OESTE - MT;GLORIA D'OESTE;MT;24964,8384078749
2311;-9,78;-54,91;GUARANTA DO NORTE - MT;GUARANTA DO NORTE;MT;150559,202886665
2312;-16,34;-53,75;GUIRATINGA - MT;GUIRATINGA;MT;91752,373203602
2313;-15,49;-58,57;INDIAVAI - MT;INDIAVAI;MT;12961,3848452343
2314;-11,06;-55,27;ITAUBA - MT;ITAUBA;MT;48645,5506766136
2315;-17,2;-54,15;ITIQUIRA - MT;ITIQUIRA;MT;54797,6837711448
2316;-15,96;-54,96;JACIARA - MT;JACIARA;MT;133337,650303696
2317;-15,23;-56,48;JANGADA - MT;JANGADA;MT;46149,9353510374
2318;-15,34;-58,86;JAURU - MT;JAURU;MT;77696,3800241727
2319;-11,25;-57,52;JUARA - MT;JUARA;MT;177127,39615795
2320;-11,37;-58,74;JUINA - MT;JUINA;MT;224218,56273525
2321;-10,31;-58,35;JURUENA - MT;JURUENA;MT;30554,2120269166
2322;-16,05;-54,88;JUSCIMEIRA - MT;JUSCIMEIRA;MT;68373,6468947806
2323;-15,32;-58;LAMBARI D'OESTE - MT;LAMBARI D'OESTE;MT;36009,9802589696
2324;-13,05;-55,91;LUCAS DO RIO VERDE - MT;LUCAS DO RIO VERDE;MT;78412,2338944666
2325;-11,22;-50,66;LUCIARA - MT;LUCIARA;MT;17559,1427489562
2326;-11,13;-54,59;MARCELANDIA - MT;MARCELANDIA;MT;71447,1092098645
2327;-10,05;-54,93;MATUPA - MT;MATUPA;MT;71405,1736355249
2328;-15,67;-58,09;MIRASSOL D'OESTE - MT;MIRASSOL D'OESTE;MT;152191,201541208
2329;-14,72;-56,32;NOBRES - MT;NOBRES;MT;97768,1232187954
2330;-14,45;-56,8;NORTELANDIA - MT;NORTELANDIA;MT;62158,134985488
2331;-15,77;-56,34;NOSSA SENHORA DO LIVRAMENTO - MT;NOSSA SENHORA DO LIVRAMENTO;MT;71287,7447249603
2332;-9,81;-57,86;NOVA BANDEIRANTES - MT;NOVA BANDEIRANTES;MT;31526,091249304
2333;-14,95;-54,96;NOVA BRASILANDIA - MT;NOVA BRASILANDIA;MT;36115,2305077093
2334;-10,55;-55,95;NOVA CANAA DO NORTE - MT;NOVA CANAA DO NORTE;MT;72559,2761066773
2335;-10,31;-55,41;NOVA GUARITA - MT;NOVA GUARITA;MT;41494,0981888954
2336;-14,47;-59,6;NOVA LACERDA - MT;NOVA LACERDA;MT;20010,3721410617
2337;-14,36;-56,96;NOVA MARILANDIA - MT;NOVA MARILANDIA;MT;16892,3541728974
2338;-13,02;-57,07;NOVA MARINGA - MT;NOVA MARINGA;MT;20531,1360025714
2339;-9,98;-57,53;NOVA MONTE VERDE - MT;NOVA MONTE VERDE;MT;39006,6152193552
2340;-13,83;-56,08;NOVA MUTUM - MT;NOVA MUTUM;MT;50909,7882088197
2341;-14,79;-57,28;NOVA OLIMPIA - MT;NOVA OLIMPIA;MT;72679,2609455802
2342;-12,99;-55,25;NOVA UBIRATA - MT;NOVA UBIRATA;MT;24635,006558782
2343;-14,67;-52,35;NOVA XAVANTINA - MT;NOVA XAVANTINA;MT;122327,42918915
2344;-11,41;-57,35;NOVO HORIZONTE DO NORTE - MT;NOVO HORIZONTE DO NORTE;MT;26067,7904453872
2345;-9,95;-55,19;NOVO MUNDO - MT;NOVO MUNDO;MT;22077,8553294156
2346;-14,9;-53,01;NOVO SAO JOAQUIM - MT;NOVO SAO JOAQUIM;MT;55647,0744705583
2347;-9,66;-56,47;PARANAITA - MT;PARANAITA;MT;54928,2438488293
2348;-14,43;-54,05;PARANATINGA - MT;PARANATINGA;MT;96026,0629917961
2349;-16,62;-54,47;PEDRA PRETA - MT;PEDRA PRETA;MT;82977,7154358176
2350;-10,22;-54,98;PEIXOTO DE AZEVEDO - MT;PEIXOTO DE AZEVEDO;MT;186549,004621562
2351;-14,65;-54,77;PLANALTO DA SERRA - MT;PLANALTO DA SERRA;MT;18349,9210071572
2352;-16,25;-56,62;POCONE - MT;POCONE;MT;212575,394858148
2353;-15,93;-52,31;PONTAL DO ARAGUAIA - MT;PONTAL DO ARAGUAIA;MT;19768,22249039
2354;-16,76;-52,83;PONTE BRANCA - MT;PONTE BRANCA;MT;16442,0662411182
2355;-15,22;-59,33;PONTES E LACERDA - MT;PONTES E LACERDA;MT;262801,685700612
2356;-10,87;-51,63;PORTO ALEGRE DO NORTE - MT;PORTO ALEGRE DO NORTE;MT;62418,8385747539
2357;-11,53;-57,41;PORTO DOS GAUCHOS - MT;PORTO DOS GAUCHOS;MT;37018,2073733641
2358;-15,85;-58,46;PORTO ESPERIDIAO - MT;PORTO ESPERIDIAO;MT;51427,5207011639
2359;-15,32;-57,22;PORTO ESTRELA - MT;PORTO ESTRELA;MT;29002,5459082979
2360;-15,83;-54,38;POXOREO - MT;POXOREO;MT;152796,170903653
2361;-15,52;-54,34;PRIMAVERA DO LESTE - MT;PRIMAVERA DO LESTE;MT;146200,673880189
2362;-12,47;-52,37;QUERENCIA - MT;QUERENCIA;MT;29219,6850990767
2363;-15,08;-58,46;RESERVA DO CABACAL - MT;RESERVA DO CABACAL;MT;19116,9232427077
2364;-12,94;-51,82;RIBEIRAO CASCALHEIRA - MT;RIBEIRAO CASCALHEIRA;MT;58080,2197209897
2365;-16,48;-52,69;RIBEIRAOZINHO - MT;RIBEIRAOZINHO;MT;11191,5517946925
2366;-15,24;-58,11;RIO BRANCO - MT;RIO BRANCO;MT;36164,1504125708
2367;-16,47;-54,63;RONDONOPOLIS - MT;RONDONOPOLIS;MT;875655,862520158
2368;-14,83;-56,42;ROSARIO OESTE - MT;ROSARIO OESTE;MT;97675,2189373101
2369;-15,13;-58,12;SALTO DO CEU - MT;SALTO DO CEU;MT;36924,2852738265
2370;-11,91;-55,22;SANTA CARMEM - MT;SANTA CARMEM;MT;23121,5737499786
2371;-10,47;-50,5;SANTA TEREZINHA - MT;SANTA TEREZINHA;MT;39699,0714984751
2372;-14,49;-57;SANTO AFONSO - MT;SANTO AFONSO;MT;19108,9893227951
2373;-15,86;-56,07;SANTO ANTONIO DO LEVERGER - MT;SANTO ANTONIO DO LEVERGER;MT;100337,793915743
2374;-11,61;-50,66;SAO FELIX DO ARAGUAIA - MT;SAO FELIX DO ARAGUAIA;MT;65830,4021926461
2375;-16,46;-54,25;SAO JOSE DO POVO - MT;SAO JOSE DO POVO;MT;21820,5095003131
2376;-13,44;-56,72;SAO JOSE DO RIO CLARO - MT;SAO JOSE DO RIO CLARO;MT;80427,7776975811
2377;-10,8;-52,74;SAO JOSE DO XINGU - MT;SAO JOSE DO XINGU;MT;29814,2105060548
2378;-15,62;-58,17;SAO JOSE DOS QUATRO MARCOS - MT;SAO JOSE DOS QUATRO MARCOS;MT;149442,308119538
2379;-16;-54,92;SAO PEDRO DA CIPA - MT;SAO PEDRO DA CIPA;MT;23463,7489770779
2380;-12,98;-58,76;SAPEZAL - MT;SAPEZAL;MT;21134,2496766129
2381;-11,86;-55,5;SINOP - MT;SINOP;MT;378987,311367293
2382;-12,54;-55,71;SORRISO - MT;SORRISO;MT;168257,684353528
2383;-10,8;-56,62;TABAPORA - MT;TABAPORA;MT;32460,1324998589
2384;-14,61;-57,48;TANGARA DA SERRA - MT;TANGARA DA SERRA;MT;329595,997402033
2385;-12,77;-56,55;TAPURAH - MT;TAPURAH;MT;60122,1246771683
2386;-10,51;-55,23;TERRA NOVA DO NORTE - MT;TERRA NOVA DO NORTE;MT;107413,257231167
2387;-16,07;-53,55;TESOURO - MT;TESOURO;MT;25959,1971823752
2388;-16,19;-52,55;TORIXOREU - MT;TORIXOREU;MT;36426,1954128199
2389;-11,53;-54,35;UNIAO DO SUL - MT;UNIAO DO SUL;MT;17920,6857501256
2390;-15,64;-56,13;VARZEA GRANDE - MT;VARZEA GRANDE;MT;1259889,0156442
2391;-12,3;-55,31;VERA - MT;VERA;MT;50311,8636082554
2392;-15;-59,95;VILA BELA DA SANTISSIMA TRINDADE - MT;VILA BELA DA SANTISSIMA TRINDADE;MT;72606,1231616988
2393;-10,01;-51,11;VILA RICA - MT;VILA RICA;MT;90334,9335285043
2394;-1,71;-48,88;ABAETETUBA - PA;ABAETETUBA;PA;723507,041721152
2395;-4,95;-48,39;ABEL FIGUEIREDO - PA;ABEL FIGUEIREDO;PA;33307,3324812235
2396;-1,96;-48,19;ACARA - PA;ACARA;PA;335860,259695478
2397;-0,15;-50,38;AFUA - PA;AFUA;PA;154330,264303364
2398;-6,79;-50,46;AGUA AZUL DO NORTE - PA;AGUA AZUL DO NORTE;PA;128867,629137357
2399;-1,94;-54,73;ALENQUER - PA;ALENQUER;PA;270985,124872686
2400;-1,52;-52,58;ALMEIRIM - PA;ALMEIRIM;PA;245284,555056731
2401;-3,2;-52,2;ALTAMIRA - PA;ALTAMIRA;PA;543378,025325548
2402;-0,98;-49,94;ANAJAS - PA;ANAJAS;PA;100939,984800533
2403;-1,36;-48,37;ANANINDEUA - PA;ANANINDEUA;PA;2386798,67448359
2404;-3,47;-51,19;ANAPU - PA;ANAPU;PA;62694,8924566842
2405;-1,02;-46,64;AUGUSTO CORREA - PA;AUGUSTO CORREA;PA;201526,780582952
2406;-2,13;-47,56;AURORA DO PARA - PA;AURORA DO PARA;PA;103668,004157596
2407;-3,6;-55,33;AVEIRO - PA;AVEIRO;PA;93532,4278018651
2408;-1,9;-50,16;BAGRE - PA;BAGRE;PA;67747,2828205412
2409;-2,79;-49,67;BAIAO - PA;BAIAO;PA;138937,871165579
2410;-7,34;-50,39;BANNACH - PA;BANNACH;PA;23714,2313218808
2411;-1,5;-48,62;BARCARENA - PA;BARCARENA;PA;377718,157249237
2412;-1,45;-48,5;BELEM - PA;BELEM;PA;1144312
2413;-2,63;-54,93;BELTERRA - PA;BELTERRA;PA;65867,7765890619
2414;-1,36;-48,24;BENEVIDES - PA;BENEVIDES;PA;184264,188589299
2415;-5,05;-48,6;BOM JESUS DO TOCANTINS - PA;BOM JESUS DO TOCANTINS;PA;76137,653559718
2416;-1,36;-47,3;BONITO - PA;BONITO;PA;67528,1373929327
2417;-1,06;-46,77;BRAGANCA - PA;BRAGANCA;PA;560838,354319646
2418;-3,26;-52,66;BRASIL NOVO - PA;BRASIL NOVO;PA;85639,0832602364
2419;-5,69;-48,41;BREJO GRANDE DO ARAGUAIA - PA;BREJO GRANDE DO ARAGUAIA;PA;42472,722946726
2420;-4;-49,46;BREU BRANCO - PA;BREU BRANCO;PA;131879,835834714
2421;-1,68;-50,48;BREVES - PA;BREVES;PA;502406,805001365
2422;-1,51;-48,04;BUJARU - PA;BUJARU;PA;119016,29203884
2423;-1,01;-48,96;CACHOEIRA DO ARARI - PA;CACHOEIRA DO ARARI;PA;104708,668325915
2424;-1,67;-46,52;CACHOEIRA DO PIRIA - PA;CACHOEIRA DO PIRIA;PA;55783,450128091
2425;-2,24;-49,49;CAMETA - PA;CAMETA;PA;612724,653116823
2426;-6,49;-49,87;CANAA DOS CARAJAS - PA;CANAA DOS CARAJAS;PA;67323,7790917063
2427;-1,19;-47,18;CAPANEMA - PA;CAPANEMA;PA;346872,512677659
2428;-1,74;-47,06;CAPITAO POCO - PA;CAPITAO POCO;PA;286029,402764586
2429;-1,29;-47,92;CASTANHAL - PA;CASTANHAL;PA;733566,193647959
2430;-0,16;-49,98;CHAVES - PA;CHAVES;PA;100765,529729869
2431;-0,93;-48,28;COLARES - PA;COLARES;PA;59542,1710811482
2432;-8,25;-49,26;CONCEICAO DO ARAGUAIA - PA;CONCEICAO DO ARAGUAIA;PA;289079,87137647
2433;-1,99;-47,94;CONCORDIA DO PARA - PA;CONCORDIA DO PARA;PA;122786,267220243
2434;-7,82;-50,77;CUMARU DO NORTE - PA;CUMARU DO NORTE;PA;24405,270136582
2435;-6,09;-49,54;CURIONOPOLIS - PA;CURIONOPOLIS;PA;149519,760070853
2436;-1,81;-49,79;CURRALINHO - PA;CURRALINHO;PA;111733,972857264
2437;-1,88;-55,11;CURUA - PA;CURUA;PA;48670,8510254005
2438;-0,73;-47,85;CURUCA - PA;CURUCA;PA;160152,095114976
2439;-4,28;-47,5;DOM ELISEU - PA;DOM ELISEU;PA;222889,748803583
2440;-6,1;-49,35;ELDORADO DOS CARAJAS - PA;ELDORADO DOS CARAJAS;PA;110604,979264918
2441;-2,17;-56,74;FARO - PA;FARO;PA;39056,8178579685
2442;-7,55;-49,71;FLORESTA DO ARAGUAIA - PA;FLORESTA DO ARAGUAIA;PA;88519,4813798065
2443;-1,93;-47,05;GARRAFAO DO NORTE - PA;GARRAFAO DO NORTE;PA;160858,540084773
2444;-3,84;-49,09;GOIANESIA DO PARA - PA;GOIANESIA DO PARA;PA;140615,831944185
2445;-1,4;-51,64;GURUPA - PA;GURUPA;PA;139405,049972186
2446;-1,12;-47,61;IGARAPE-ACU - PA;IGARAPE-ACU;PA;194725,468497802
2447;-1,97;-48,96;IGARAPE-MIRI - PA;IGARAPE-MIRI;PA;288046,475870163
2448;-1,43;-47,91;INHANGAPI - PA;INHANGAPI;PA;47618,7848049247
2449;-2,55;-47,49;IPIXUNA DO PARA - PA;IPIXUNA DO PARA;PA;95066,1976595094
2450;-1,76;-47,43;IRITUIA - PA;IRITUIA;PA;193910,329933668
2451;-4,27;-55,98;ITAITUBA - PA;ITAITUBA;PA;590920,577200773
2452;-5,13;-49,32;ITUPIRANGA - PA;ITUPIRANGA;PA;193842,127868345
2453;-6,22;-57,75;JACAREACANGA - PA;JACAREACANGA;PA;112772,110540064
2454;-4,45;-49,11;JACUNDA - PA;JACUNDA;PA;267378,037583984
2455;-2,15;-56,09;JURUTI - PA;JURUTI;PA;171453,71651765
2456;-1,89;-49,38;LIMOEIRO DO AJURU - PA;LIMOEIRO DO AJURU;PA;123124,75868061
2457;-2,06;-47,55;MAE DO RIO - PA;MAE DO RIO;PA;126850,609809391
2458;-0,79;-47,59;MAGALHAES BARATA - PA;MAGALHAES BARATA;PA;48679,0109375958
2459;-5,36;-49,11;MARABA - PA;MARABA;PA;1037226,33722025
2460;-0,76;-47,45;MARACANA - PA;MARACANA;PA;154150,790553987
2461;-0,71;-47,69;MARAPANIM - PA;MARAPANIM;PA;143636,570209921
2462;-1,35;-48,34;MARITUBA - PA;MARITUBA;PA;319228,581481575
2463;-3,44;-52,88;MEDICILANDIA - PA;MEDICILANDIA;PA;210353,084822477
2464;-1,8;-50,71;MELGACO - PA;MELGACO;PA;93002,3599122114
2465;-2,58;-49,5;MOCAJUBA - PA;MOCAJUBA;PA;121266,492146367
2466;-1,88;-48,76;MOJU - PA;MOJU;PA;300014,304461322
2467;-2;-54,06;MONTE ALEGRE - PA;MONTE ALEGRE;PA;327719,530555159
2468;-1,52;-49,21;MUANA - PA;MUANA;PA;155723,628618877
2469;-2,26;-46,96;NOVA ESPERANCA DO PIRIA - PA;NOVA ESPERANCA DO PIRIA;PA;105413,355474796
2470;-4,92;-49,07;NOVA IPIXUNA - PA;NOVA IPIXUNA;PA;55984,0929743108
2471;-1,2;-47,38;NOVA TIMBOTEUA - PA;NOVA TIMBOTEUA;PA;89815,132299109
2472;-7,14;-55,38;NOVO PROGRESSO - PA;NOVO PROGRESSO;PA;105545,234132939
2473;-4,33;-49,79;NOVO REPARTIMENTO - PA;NOVO REPARTIMENTO;PA;191716,696315663
2474;-1,91;-55,51;OBIDOS - PA;OBIDOS;PA;269113,593209667
2475;-2;-49,85;OEIRAS DO PARA - PA;OEIRAS DO PARA;PA;142810,445718458
2476;-1,76;-55,86;ORIXIMINA - PA;ORIXIMINA;PA;288668,846728863
2477;-1,54;-47,11;OUREM - PA;OUREM;PA;93782,702690121
2478;-6,75;-51,08;OURILANDIA DO NORTE - PA;OURILANDIA DO NORTE;PA;101470,289500111
2479;-3,83;-50,63;PACAJA - PA;PACAJA;PA;132361,765563702
2480;-5,74;-48,31;PALESTINA DO PARA - PA;PALESTINA DO PARA;PA;39342,2153572689
2481;-2,99;-47,35;PARAGOMINAS - PA;PARAGOMINAS;PA;419125,954842251
2482;-6,06;-49,9;PARAUAPEBAS - PA;PARAUAPEBAS;PA;422165,625537257
2483;-7,83;-50,04;PAU D'ARCO - PA;PAU D'ARCO;PA;39001,7948170843
2484;-1,19;-47,31;PEIXE-BOI - PA;PEIXE-BOI;PA;48794,374167465
2485;-6,43;-48,87;PICARRA - PA;PICARRA;PA;60368,8918946803
2486;-3,86;-54,22;PLACAS - PA;PLACAS;PA;68289,169030422
2487;-1,39;-48,87;PONTA DE PEDRAS - PA;PONTA DE PEDRAS;PA;121409,282234238
2488;-1,93;-50,82;PORTEL - PA;PORTEL;PA;215360,765316713
2489;-1,74;-52,23;PORTO DE MOZ - PA;PORTO DE MOZ;PA;164473,60956225
2490;-1,8;-53,48;PRAINHA - PA;PRAINHA;PA;135695,371704125
2491;-0,94;-47,11;PRIMAVERA - PA;PRIMAVERA;PA;53469,9534362638
2492;-0,9;-47;QUATIPURU - PA;QUATIPURU;PA;65890,4538604901
2493;-8,02;-50,03;REDENCAO - PA;REDENCAO;PA;391011,924044296
2494;-7,31;-50,04;RIO MARIA - PA;RIO MARIA;PA;126844,305416459
2495;-4,77;-48,06;RONDON DO PARA - PA;RONDON DO PARA;PA;225159,736939333
2496;-4,09;-54,91;RUROPOLIS - PA;RUROPOLIS;PA;153893,770826384
2497;-0,62;-47,35;SALINOPOLIS - PA;SALINOPOLIS;PA;192994,265885972
2498;-0,75;-48,51;SALVATERRA - PA;SALVATERRA;PA;85769,6629274028
2499;-1,22;-48,29;SANTA BARBARA DO PARA - PA;SANTA BARBARA DO PARA;PA;71032,4005986381
2500;-0,66;-49,17;SANTA CRUZ DO ARARI - PA;SANTA CRUZ DO ARARI;PA;33830,1603811725
2501;-1,29;-48,16;SANTA ISABEL DO PARA - PA;SANTA ISABEL DO PARA;PA;258563,170265952
2502;-1,51;-46,94;SANTA LUZIA DO PARA - PA;SANTA LUZIA DO PARA;PA;124233,397763878
2503;-8,85;-49,72;SANTA MARIA DAS BARREIRAS - PA;SANTA MARIA DAS BARREIRAS;PA;65337,2871325345
2504;-1,35;-47,57;SANTA MARIA DO PARA - PA;SANTA MARIA DO PARA;PA;132368,750433451
2505;-9,5;-50,62;SANTANA DO ARAGUAIA - PA;SANTANA DO ARAGUAIA;PA;145665,820130108
2506;-2,44;-54,7;SANTAREM - PA;SANTAREM;PA;1494025,25747217
2507;-0,92;-47,39;SANTAREM NOVO - PA;SANTAREM NOVO;PA;30364,0096628578
2508;-1,15;-48,12;SANTO ANTONIO DO TAUA - PA;SANTO ANTONIO DO TAUA;PA;142360,573398531
2509;-0,75;-48,02;SAO CAETANO DE ODIVELAS - PA;SAO CAETANO DE ODIVELAS;PA;92976,2178419169
2510;-5,53;-48,73;SAO DOMINGOS DO ARAGUAIA - PA;SAO DOMINGOS DO ARAGUAIA;PA;112084,206039806
2511;-1,67;-47,77;SAO DOMINGOS DO CAPIM - PA;SAO DOMINGOS DO CAPIM;PA;158881,378491423
2512;-6,64;-51,99;SAO FELIX DO XINGU - PA;SAO FELIX DO XINGU;PA;252850,769107597
2513;-1,16;-47,79;SAO FRANCISCO DO PARA - PA;SAO FRANCISCO DO PARA;PA;62987,5819865061
2514;-6,4;-48,55;SAO GERALDO DO ARAGUAIA - PA;SAO GERALDO DO ARAGUAIA;PA;160745,490331435
2515;-0,85;-47,92;SAO JOAO DA PONTA - PA;SAO JOAO DA PONTA;PA;24249,3214085482
2516;-0,76;-47,17;SAO JOAO DE PIRABAS - PA;SAO JOAO DE PIRABAS;PA;106481,982276689
2517;-5,35;-48,79;SAO JOAO DO ARAGUAIA - PA;SAO JOAO DO ARAGUAIA;PA;54893,1133240751
2518;-1,62;-47,48;SAO MIGUEL DO GUAMA - PA;SAO MIGUEL DO GUAMA;PA;221199,887154943
2519;-1,71;-49,54;SAO SEBASTIAO DA BOA VISTA - PA;SAO SEBASTIAO DA BOA VISTA;PA;98729,9844598174
2520;-6,94;-49,68;SAPUCAIA - PA;SAPUCAIA;PA;26640,8239667377
2521;-2,59;-51,95;SENADOR JOSE PORFIRIO - PA;SENADOR JOSE PORFIRIO;PA;114230,402666285
2522;-0,71;-48,52;SOURE - PA;SOURE;PA;126978,689051609
2523;-2,94;-48,95;TAILANDIA - PA;TAILANDIA;PA;182039,787390224
2524;-1,03;-47,9;TERRA ALTA - PA;TERRA ALTA;PA;44342,6054402894
2525;-2,1;-56,48;TERRA SANTA - PA;TERRA SANTA;PA;87981,0207696939
2526;-2,41;-48,15;TOME-ACU - PA;TOME-ACU;PA;272550,82204884
2527;-1,07;-46,89;TRACUATEUA - PA;TRACUATEUA;PA;108110,747748465
2528;-4,57;-55,94;TRAIRAO - PA;TRAIRAO;PA;48624,5612457041
2529;-6,74;-51,16;TUCUMA - PA;TUCUMA;PA;226823,829701789
2530;-3,76;-49,67;TUCURUI - PA;TUCURUI;PA;394391,940500357
2531;-3,75;-47,5;ULIANOPOLIS - PA;ULIANOPOLIS;PA;67224,9444535649
2532;-3,71;-53,73;URUARA - PA;URUARA;PA;230021,210140687
2533;-0,85;-48,14;VIGIA - PA;VIGIA;PA;252202,508680247
2534;-1,19;-46,14;VISEU - PA;VISEU;PA;305021,945937433
2535;-2,88;-52,01;VITORIA DO XINGU - PA;VITORIA DO XINGU;PA;81514,1265013415
2536;-7,09;-49,94;XINGUARA - PA;XINGUARA;PA;243060,598229204
2537;-7,51;-37,64;AGUA BRANCA - PB;AGUA BRANCA;PB;56633,9310210514
2538;-7,09;-38,17;AGUIAR - PB;AGUIAR;PB;42394,6000388149
2539;-7,08;-35,63;ALAGOA GRANDE - PB;ALAGOA GRANDE;PB;182245,162876944
2540;-7,07;-35,75;ALAGOA NOVA - PB;ALAGOA NOVA;PB;106183,779797781
2541;-6,95;-35,54;ALAGOINHA - PB;ALAGOINHA;PB;78871,7223479568
2542;-7,74;-36,05;ALCANTIL - PB;ALCANTIL;PB;26572,8870194898
2543;-6,81;-35,92;ALGODAO DE JANDAIRA - PB;ALGODAO DE JANDAIRA;PB;11741,1010243409
2544;-7,43;-34,91;ALHANDRA - PB;ALHANDRA;PB;101291,105444226
2545;-7,56;-37,06;AMPARO - PB;AMPARO;PB;9678,64636187036
2546;-6,78;-38,08;APARECIDA - PB;APARECIDA;PB;30945,0693667941
2547;-6,85;-35,38;ARACAGI - PB;ARACAGI;PB;121666,775753052
2548;-6,82;-35,75;ARARA - PB;ARARA;PB;65837,4043515487
2549;-6,55;-35,74;ARARUNA - PB;ARARUNA;PB;101627,046512689
2550;-6,96;-35,69;AREIA - PB;AREIA;PB;169203,470215496
2551;-7,12;-36,94;AREIA DE BARAUNAS - PB;AREIA DE BARAUNAS;PB;12178,8706843582
2552;-7,02;-35,9;AREIAL - PB;AREIAL;PB;39045,1388635259
2553;-7,54;-35,7;AROEIRAS - PB;AROEIRAS;PB;128003,98434843
2554;-7,07;-36,73;ASSUNCAO - PB;ASSUNCAO;PB;16508,1743223464
2555;-6,68;-34,93;BAIA DA TRAICAO - PB;BAIA DA TRAICAO;PB;41323,3060336009
2556;-6,75;-35,63;BANANEIRAS - PB;BANANEIRAS;PB;140502,227216454
2557;-6,64;-36,25;BARAUNA - PB;BARAUNA;PB;16922,951793692
2558;-6,72;-36,06;BARRA DE SANTA ROSA - PB;BARRA DE SANTA ROSA;PB;85886,4179381322
2559;-7,52;-36;BARRA DE SANTANA - PB;BARRA DE SANTANA;PB;53500,9077616603
2560;-7,75;-36,31;BARRA DE SAO MIGUEL - PB;BARRA DE SAO MIGUEL;PB;35115,7103586362
2561;-7,12;-34,93;BAYEUX - PB;BAYEUX;PB;546393,642222325
2562;-6,74;-35,51;BELEM - PB;BELEM;PB;101805,605049802
2563;-6,18;-37,53;BELEM DO BREJO DO CRUZ - PB;BELEM DO BREJO DO CRUZ;PB;49734,2704604322
2564;-6,45;-38,55;BERNARDINO BATISTA - PB;BERNARDINO BATISTA;PB;16132,0476830234
2565;-7,41;-38,21;BOA VENTURA - PB;BOA VENTURA;PB;40094,7416477229
2566;-7,25;-36,24;BOA VISTA - PB;BOA VISTA;PB;27449,4917098717
2567;-6,81;-38,65;BOM JESUS - PB;BOM JESUS;PB;11563,1430007216
2568;-6,44;-37,92;BOM SUCESSO - PB;BOM SUCESSO;PB;40243,6036096361
2569;-7,31;-38,51;BONITO DE SANTA FE - PB;BONITO DE SANTA FE;PB;56172,289928919
2570;-7,48;-36,13;BOQUEIRAO - PB;BOQUEIRAO;PB;103593,768414984
2571;-6,8;-35,62;BORBOREMA - PB;BORBOREMA;PB;27137,9473148044
2572;-6,34;-37,49;BREJO DO CRUZ - PB;BREJO DO CRUZ;PB;81750,2634624813
2573;-6,37;-37,82;BREJO DOS SANTOS - PB;BREJO DOS SANTOS;PB;34085,8374955601
2574;-7,51;-34,9;CAAPORA - PB;CAAPORA;PB;101424,265483557
2575;-7,48;-36,28;CABACEIRAS - PB;CABACEIRAS;PB;26651,0342145139
2576;-6,98;-34,83;CABEDELO - PB;CABEDELO;PB;221150,924376874
2577;-6,92;-38,67;CACHOEIRA DOS INDIOS - PB;CACHOEIRA DOS INDIOS;PB;54349,1200186025
2578;-7,12;-37,15;CACIMBA DE AREIA - PB;CACIMBA DE AREIA;PB;19434,8254007593
2579;-6,64;-35,79;CACIMBA DE DENTRO - PB;CACIMBA DE DENTRO;PB;112859,275171177
2580;-7,21;-37,05;CACIMBAS - PB;CACIMBAS;PB;42361,2136357736
2581;-6,55;-35,41;CAICARA - PB;CAICARA;PB;45792,0330741983
2582;-6,89;-38,56;CAJAZEIRAS - PB;CAJAZEIRAS;PB;328310,983709394
2583;-6,96;-37,8;CAJAZEIRINHAS - PB;CAJAZEIRINHAS;PB;21169,6757347394
2584;-7,1;-35,32;CALDAS BRANDAO - PB;CALDAS BRANDAO;PB;27281,1228600555
2585;-7,88;-36,82;CAMALAU - PB;CAMALAU;PB;38255,6683946812
2586;-7,23;-35,88;CAMPINA GRANDE - PB;CAMPINA GRANDE;PB;2177122,35511815
2587;-6,91;-35,17;CAPIM - PB;CAPIM;PB;29834,2638201567
2588;-7,72;-36,49;CARAUBAS - PB;CARAUBAS;PB;19533,5375859868
2589;-7,03;-38,34;CARRAPATEIRA - PB;CARRAPATEIRA;PB;12838,2060519938
2590;-6,75;-35,71;CASSERENGUE - PB;CASSERENGUE;PB;41580,8277006194
2591;-7,12;-37,6;CATINGUEIRA - PB;CATINGUEIRA;PB;31798,3322896746
2592;-6,34;-37,74;CATOLE DO ROCHA - PB;CATOLE DO ROCHA;PB;166145,527044395
2593;-7,42;-36,02;CATURITE - PB;CATURITE;PB;23072,8487859642
2594;-7,56;-38,5;CONCEICAO - PB;CONCEICAO;PB;116195,967539035
2595;-6,91;-37,6;CONDADO - PB;CONDADO;PB;48084,5651827818
2596;-7,26;-34,9;CONDE - PB;CONDE;PB;82123,6035617391
2597;-7,79;-36,66;CONGO - PB;CONGO;PB;28306,2418474576
2598;-7,01;-37,94;COREMAS - PB;COREMAS;PB;87236,2344506413
2599;-7,62;-36,6;COXIXOLA - PB;COXIXOLA;PB;8270,38136909286
2600;-7,14;-35,08;CRUZ DO ESPIRITO SANTO - PB;CRUZ DO ESPIRITO SANTO;PB;87695,2259692589
2601;-6,86;-36,37;CUBATI - PB;CUBATI;PB;43741,5079984306
2602;-6,48;-36,15;CUITE - PB;CUITE;PB;122043,062309638
